,opt_list,act1_list,loss_list,filters_list,kernel_list,pool_list,ndense_list,roll_list,lb_list
6945,adam,tanh,binary_crossentropy,16,3,3,8,500,20
6946,adam,tanh,binary_crossentropy,16,3,3,8,500,50
6947,adam,tanh,binary_crossentropy,16,3,3,8,500,100
6948,adam,tanh,binary_crossentropy,16,3,3,16,15,20
6949,adam,tanh,binary_crossentropy,16,3,3,16,15,50
6950,adam,tanh,binary_crossentropy,16,3,3,16,15,100
6951,adam,tanh,binary_crossentropy,16,3,3,16,30,20
6952,adam,tanh,binary_crossentropy,16,3,3,16,30,50
6953,adam,tanh,binary_crossentropy,16,3,3,16,30,100
6954,adam,tanh,binary_crossentropy,16,3,3,16,50,20
6955,adam,tanh,binary_crossentropy,16,3,3,16,50,50
6956,adam,tanh,binary_crossentropy,16,3,3,16,50,100
6957,adam,tanh,binary_crossentropy,16,3,3,16,100,20
6958,adam,tanh,binary_crossentropy,16,3,3,16,100,50
6959,adam,tanh,binary_crossentropy,16,3,3,16,100,100
6960,adam,tanh,binary_crossentropy,16,3,3,16,200,20
6961,adam,tanh,binary_crossentropy,16,3,3,16,200,50
6962,adam,tanh,binary_crossentropy,16,3,3,16,200,100
6963,adam,tanh,binary_crossentropy,16,3,3,16,500,20
6964,adam,tanh,binary_crossentropy,16,3,3,16,500,50
6965,adam,tanh,binary_crossentropy,16,3,3,16,500,100
6966,adam,tanh,binary_crossentropy,16,3,3,32,15,20
6967,adam,tanh,binary_crossentropy,16,3,3,32,15,50
6968,adam,tanh,binary_crossentropy,16,3,3,32,15,100
6969,adam,tanh,binary_crossentropy,16,3,3,32,30,20
6970,adam,tanh,binary_crossentropy,16,3,3,32,30,50
6971,adam,tanh,binary_crossentropy,16,3,3,32,30,100
6972,adam,tanh,binary_crossentropy,16,3,3,32,50,20
6973,adam,tanh,binary_crossentropy,16,3,3,32,50,50
6974,adam,tanh,binary_crossentropy,16,3,3,32,50,100
6975,adam,tanh,binary_crossentropy,16,3,3,32,100,20
6976,adam,tanh,binary_crossentropy,16,3,3,32,100,50
6977,adam,tanh,binary_crossentropy,16,3,3,32,100,100
6978,adam,tanh,binary_crossentropy,16,3,3,32,200,20
6979,adam,tanh,binary_crossentropy,16,3,3,32,200,50
6980,adam,tanh,binary_crossentropy,16,3,3,32,200,100
6981,adam,tanh,binary_crossentropy,16,3,3,32,500,20
6982,adam,tanh,binary_crossentropy,16,3,3,32,500,50
6983,adam,tanh,binary_crossentropy,16,3,3,32,500,100
6984,adam,tanh,binary_crossentropy,16,3,3,64,15,20
6985,adam,tanh,binary_crossentropy,16,3,3,64,15,50
6986,adam,tanh,binary_crossentropy,16,3,3,64,15,100
6987,adam,tanh,binary_crossentropy,16,3,3,64,30,20
6988,adam,tanh,binary_crossentropy,16,3,3,64,30,50
6989,adam,tanh,binary_crossentropy,16,3,3,64,30,100
6990,adam,tanh,binary_crossentropy,16,3,3,64,50,20
6991,adam,tanh,binary_crossentropy,16,3,3,64,50,50
6992,adam,tanh,binary_crossentropy,16,3,3,64,50,100
6993,adam,tanh,binary_crossentropy,16,3,3,64,100,20
6994,adam,tanh,binary_crossentropy,16,3,3,64,100,50
6995,adam,tanh,binary_crossentropy,16,3,3,64,100,100
6996,adam,tanh,binary_crossentropy,16,3,3,64,200,20
6997,adam,tanh,binary_crossentropy,16,3,3,64,200,50
6998,adam,tanh,binary_crossentropy,16,3,3,64,200,100
6999,adam,tanh,binary_crossentropy,16,3,3,64,500,20
7000,adam,tanh,binary_crossentropy,16,3,3,64,500,50
7001,adam,tanh,binary_crossentropy,16,3,3,64,500,100
7002,adam,tanh,binary_crossentropy,16,3,3,256,15,20
7003,adam,tanh,binary_crossentropy,16,3,3,256,15,50
7004,adam,tanh,binary_crossentropy,16,3,3,256,15,100
7005,adam,tanh,binary_crossentropy,16,3,3,256,30,20
7006,adam,tanh,binary_crossentropy,16,3,3,256,30,50
7007,adam,tanh,binary_crossentropy,16,3,3,256,30,100
7008,adam,tanh,binary_crossentropy,16,3,3,256,50,20
7009,adam,tanh,binary_crossentropy,16,3,3,256,50,50
7010,adam,tanh,binary_crossentropy,16,3,3,256,50,100
7011,adam,tanh,binary_crossentropy,16,3,3,256,100,20
7012,adam,tanh,binary_crossentropy,16,3,3,256,100,50
7013,adam,tanh,binary_crossentropy,16,3,3,256,100,100
7014,adam,tanh,binary_crossentropy,16,3,3,256,200,20
7015,adam,tanh,binary_crossentropy,16,3,3,256,200,50
7016,adam,tanh,binary_crossentropy,16,3,3,256,200,100
7017,adam,tanh,binary_crossentropy,16,3,3,256,500,20
7018,adam,tanh,binary_crossentropy,16,3,3,256,500,50
7019,adam,tanh,binary_crossentropy,16,3,3,256,500,100
7020,adam,tanh,binary_crossentropy,16,5,2,8,15,20
7021,adam,tanh,binary_crossentropy,16,5,2,8,15,50
7022,adam,tanh,binary_crossentropy,16,5,2,8,15,100
7023,adam,tanh,binary_crossentropy,16,5,2,8,30,20
7024,adam,tanh,binary_crossentropy,16,5,2,8,30,50
7025,adam,tanh,binary_crossentropy,16,5,2,8,30,100
7026,adam,tanh,binary_crossentropy,16,5,2,8,50,20
7027,adam,tanh,binary_crossentropy,16,5,2,8,50,50
7028,adam,tanh,binary_crossentropy,16,5,2,8,50,100
7029,adam,tanh,binary_crossentropy,16,5,2,8,100,20
7030,adam,tanh,binary_crossentropy,16,5,2,8,100,50
7031,adam,tanh,binary_crossentropy,16,5,2,8,100,100
7032,adam,tanh,binary_crossentropy,16,5,2,8,200,20
7033,adam,tanh,binary_crossentropy,16,5,2,8,200,50
7034,adam,tanh,binary_crossentropy,16,5,2,8,200,100
7035,adam,tanh,binary_crossentropy,16,5,2,8,500,20
7036,adam,tanh,binary_crossentropy,16,5,2,8,500,50
7037,adam,tanh,binary_crossentropy,16,5,2,8,500,100
7038,adam,tanh,binary_crossentropy,16,5,2,16,15,20
7039,adam,tanh,binary_crossentropy,16,5,2,16,15,50
7040,adam,tanh,binary_crossentropy,16,5,2,16,15,100
7041,adam,tanh,binary_crossentropy,16,5,2,16,30,20
7042,adam,tanh,binary_crossentropy,16,5,2,16,30,50
7043,adam,tanh,binary_crossentropy,16,5,2,16,30,100
7044,adam,tanh,binary_crossentropy,16,5,2,16,50,20
7045,adam,tanh,binary_crossentropy,16,5,2,16,50,50
7046,adam,tanh,binary_crossentropy,16,5,2,16,50,100
7047,adam,tanh,binary_crossentropy,16,5,2,16,100,20
7048,adam,tanh,binary_crossentropy,16,5,2,16,100,50
7049,adam,tanh,binary_crossentropy,16,5,2,16,100,100
7050,adam,tanh,binary_crossentropy,16,5,2,16,200,20
7051,adam,tanh,binary_crossentropy,16,5,2,16,200,50
7052,adam,tanh,binary_crossentropy,16,5,2,16,200,100
7053,adam,tanh,binary_crossentropy,16,5,2,16,500,20
7054,adam,tanh,binary_crossentropy,16,5,2,16,500,50
7055,adam,tanh,binary_crossentropy,16,5,2,16,500,100
7056,adam,tanh,binary_crossentropy,16,5,2,32,15,20
7057,adam,tanh,binary_crossentropy,16,5,2,32,15,50
7058,adam,tanh,binary_crossentropy,16,5,2,32,15,100
7059,adam,tanh,binary_crossentropy,16,5,2,32,30,20
7060,adam,tanh,binary_crossentropy,16,5,2,32,30,50
7061,adam,tanh,binary_crossentropy,16,5,2,32,30,100
7062,adam,tanh,binary_crossentropy,16,5,2,32,50,20
7063,adam,tanh,binary_crossentropy,16,5,2,32,50,50
7064,adam,tanh,binary_crossentropy,16,5,2,32,50,100
7065,adam,tanh,binary_crossentropy,16,5,2,32,100,20
7066,adam,tanh,binary_crossentropy,16,5,2,32,100,50
7067,adam,tanh,binary_crossentropy,16,5,2,32,100,100
7068,adam,tanh,binary_crossentropy,16,5,2,32,200,20
7069,adam,tanh,binary_crossentropy,16,5,2,32,200,50
7070,adam,tanh,binary_crossentropy,16,5,2,32,200,100
7071,adam,tanh,binary_crossentropy,16,5,2,32,500,20
7072,adam,tanh,binary_crossentropy,16,5,2,32,500,50
7073,adam,tanh,binary_crossentropy,16,5,2,32,500,100
7074,adam,tanh,binary_crossentropy,16,5,2,64,15,20
7075,adam,tanh,binary_crossentropy,16,5,2,64,15,50
7076,adam,tanh,binary_crossentropy,16,5,2,64,15,100
7077,adam,tanh,binary_crossentropy,16,5,2,64,30,20
7078,adam,tanh,binary_crossentropy,16,5,2,64,30,50
7079,adam,tanh,binary_crossentropy,16,5,2,64,30,100
7080,adam,tanh,binary_crossentropy,16,5,2,64,50,20
7081,adam,tanh,binary_crossentropy,16,5,2,64,50,50
7082,adam,tanh,binary_crossentropy,16,5,2,64,50,100
7083,adam,tanh,binary_crossentropy,16,5,2,64,100,20
7084,adam,tanh,binary_crossentropy,16,5,2,64,100,50
7085,adam,tanh,binary_crossentropy,16,5,2,64,100,100
7086,adam,tanh,binary_crossentropy,16,5,2,64,200,20
7087,adam,tanh,binary_crossentropy,16,5,2,64,200,50
7088,adam,tanh,binary_crossentropy,16,5,2,64,200,100
7089,adam,tanh,binary_crossentropy,16,5,2,64,500,20
7090,adam,tanh,binary_crossentropy,16,5,2,64,500,50
7091,adam,tanh,binary_crossentropy,16,5,2,64,500,100
7092,adam,tanh,binary_crossentropy,16,5,2,256,15,20
7093,adam,tanh,binary_crossentropy,16,5,2,256,15,50
7094,adam,tanh,binary_crossentropy,16,5,2,256,15,100
7095,adam,tanh,binary_crossentropy,16,5,2,256,30,20
7096,adam,tanh,binary_crossentropy,16,5,2,256,30,50
7097,adam,tanh,binary_crossentropy,16,5,2,256,30,100
7098,adam,tanh,binary_crossentropy,16,5,2,256,50,20
7099,adam,tanh,binary_crossentropy,16,5,2,256,50,50
7100,adam,tanh,binary_crossentropy,16,5,2,256,50,100
7101,adam,tanh,binary_crossentropy,16,5,2,256,100,20
7102,adam,tanh,binary_crossentropy,16,5,2,256,100,50
7103,adam,tanh,binary_crossentropy,16,5,2,256,100,100
7104,adam,tanh,binary_crossentropy,16,5,2,256,200,20
7105,adam,tanh,binary_crossentropy,16,5,2,256,200,50
7106,adam,tanh,binary_crossentropy,16,5,2,256,200,100
7107,adam,tanh,binary_crossentropy,16,5,2,256,500,20
7108,adam,tanh,binary_crossentropy,16,5,2,256,500,50
7109,adam,tanh,binary_crossentropy,16,5,2,256,500,100
7110,adam,tanh,binary_crossentropy,16,5,3,8,15,20
7111,adam,tanh,binary_crossentropy,16,5,3,8,15,50
7112,adam,tanh,binary_crossentropy,16,5,3,8,15,100
7113,adam,tanh,binary_crossentropy,16,5,3,8,30,20
7114,adam,tanh,binary_crossentropy,16,5,3,8,30,50
7115,adam,tanh,binary_crossentropy,16,5,3,8,30,100
7116,adam,tanh,binary_crossentropy,16,5,3,8,50,20
7117,adam,tanh,binary_crossentropy,16,5,3,8,50,50
7118,adam,tanh,binary_crossentropy,16,5,3,8,50,100
7119,adam,tanh,binary_crossentropy,16,5,3,8,100,20
7120,adam,tanh,binary_crossentropy,16,5,3,8,100,50
7121,adam,tanh,binary_crossentropy,16,5,3,8,100,100
7122,adam,tanh,binary_crossentropy,16,5,3,8,200,20
7123,adam,tanh,binary_crossentropy,16,5,3,8,200,50
7124,adam,tanh,binary_crossentropy,16,5,3,8,200,100
7125,adam,tanh,binary_crossentropy,16,5,3,8,500,20
7126,adam,tanh,binary_crossentropy,16,5,3,8,500,50
7127,adam,tanh,binary_crossentropy,16,5,3,8,500,100
7128,adam,tanh,binary_crossentropy,16,5,3,16,15,20
7129,adam,tanh,binary_crossentropy,16,5,3,16,15,50
7130,adam,tanh,binary_crossentropy,16,5,3,16,15,100
7131,adam,tanh,binary_crossentropy,16,5,3,16,30,20
7132,adam,tanh,binary_crossentropy,16,5,3,16,30,50
7133,adam,tanh,binary_crossentropy,16,5,3,16,30,100
7134,adam,tanh,binary_crossentropy,16,5,3,16,50,20
7135,adam,tanh,binary_crossentropy,16,5,3,16,50,50
7136,adam,tanh,binary_crossentropy,16,5,3,16,50,100
7137,adam,tanh,binary_crossentropy,16,5,3,16,100,20
7138,adam,tanh,binary_crossentropy,16,5,3,16,100,50
7139,adam,tanh,binary_crossentropy,16,5,3,16,100,100
7140,adam,tanh,binary_crossentropy,16,5,3,16,200,20
7141,adam,tanh,binary_crossentropy,16,5,3,16,200,50
7142,adam,tanh,binary_crossentropy,16,5,3,16,200,100
7143,adam,tanh,binary_crossentropy,16,5,3,16,500,20
7144,adam,tanh,binary_crossentropy,16,5,3,16,500,50
7145,adam,tanh,binary_crossentropy,16,5,3,16,500,100
7146,adam,tanh,binary_crossentropy,16,5,3,32,15,20
7147,adam,tanh,binary_crossentropy,16,5,3,32,15,50
7148,adam,tanh,binary_crossentropy,16,5,3,32,15,100
7149,adam,tanh,binary_crossentropy,16,5,3,32,30,20
7150,adam,tanh,binary_crossentropy,16,5,3,32,30,50
7151,adam,tanh,binary_crossentropy,16,5,3,32,30,100
7152,adam,tanh,binary_crossentropy,16,5,3,32,50,20
7153,adam,tanh,binary_crossentropy,16,5,3,32,50,50
7154,adam,tanh,binary_crossentropy,16,5,3,32,50,100
7155,adam,tanh,binary_crossentropy,16,5,3,32,100,20
7156,adam,tanh,binary_crossentropy,16,5,3,32,100,50
7157,adam,tanh,binary_crossentropy,16,5,3,32,100,100
7158,adam,tanh,binary_crossentropy,16,5,3,32,200,20
7159,adam,tanh,binary_crossentropy,16,5,3,32,200,50
7160,adam,tanh,binary_crossentropy,16,5,3,32,200,100
7161,adam,tanh,binary_crossentropy,16,5,3,32,500,20
7162,adam,tanh,binary_crossentropy,16,5,3,32,500,50
7163,adam,tanh,binary_crossentropy,16,5,3,32,500,100
7164,adam,tanh,binary_crossentropy,16,5,3,64,15,20
7165,adam,tanh,binary_crossentropy,16,5,3,64,15,50
7166,adam,tanh,binary_crossentropy,16,5,3,64,15,100
7167,adam,tanh,binary_crossentropy,16,5,3,64,30,20
7168,adam,tanh,binary_crossentropy,16,5,3,64,30,50
7169,adam,tanh,binary_crossentropy,16,5,3,64,30,100
7170,adam,tanh,binary_crossentropy,16,5,3,64,50,20
7171,adam,tanh,binary_crossentropy,16,5,3,64,50,50
7172,adam,tanh,binary_crossentropy,16,5,3,64,50,100
7173,adam,tanh,binary_crossentropy,16,5,3,64,100,20
7174,adam,tanh,binary_crossentropy,16,5,3,64,100,50
7175,adam,tanh,binary_crossentropy,16,5,3,64,100,100
7176,adam,tanh,binary_crossentropy,16,5,3,64,200,20
7177,adam,tanh,binary_crossentropy,16,5,3,64,200,50
7178,adam,tanh,binary_crossentropy,16,5,3,64,200,100
7179,adam,tanh,binary_crossentropy,16,5,3,64,500,20
7180,adam,tanh,binary_crossentropy,16,5,3,64,500,50
7181,adam,tanh,binary_crossentropy,16,5,3,64,500,100
7182,adam,tanh,binary_crossentropy,16,5,3,256,15,20
7183,adam,tanh,binary_crossentropy,16,5,3,256,15,50
7184,adam,tanh,binary_crossentropy,16,5,3,256,15,100
7185,adam,tanh,binary_crossentropy,16,5,3,256,30,20
7186,adam,tanh,binary_crossentropy,16,5,3,256,30,50
7187,adam,tanh,binary_crossentropy,16,5,3,256,30,100
7188,adam,tanh,binary_crossentropy,16,5,3,256,50,20
7189,adam,tanh,binary_crossentropy,16,5,3,256,50,50
7190,adam,tanh,binary_crossentropy,16,5,3,256,50,100
7191,adam,tanh,binary_crossentropy,16,5,3,256,100,20
7192,adam,tanh,binary_crossentropy,16,5,3,256,100,50
7193,adam,tanh,binary_crossentropy,16,5,3,256,100,100
7194,adam,tanh,binary_crossentropy,16,5,3,256,200,20
7195,adam,tanh,binary_crossentropy,16,5,3,256,200,50
7196,adam,tanh,binary_crossentropy,16,5,3,256,200,100
7197,adam,tanh,binary_crossentropy,16,5,3,256,500,20
7198,adam,tanh,binary_crossentropy,16,5,3,256,500,50
7199,adam,tanh,binary_crossentropy,16,5,3,256,500,100
7200,adam,tanh,binary_crossentropy,32,3,2,8,15,20
7201,adam,tanh,binary_crossentropy,32,3,2,8,15,50
7202,adam,tanh,binary_crossentropy,32,3,2,8,15,100
7203,adam,tanh,binary_crossentropy,32,3,2,8,30,20
7204,adam,tanh,binary_crossentropy,32,3,2,8,30,50
7205,adam,tanh,binary_crossentropy,32,3,2,8,30,100
7206,adam,tanh,binary_crossentropy,32,3,2,8,50,20
7207,adam,tanh,binary_crossentropy,32,3,2,8,50,50
7208,adam,tanh,binary_crossentropy,32,3,2,8,50,100
7209,adam,tanh,binary_crossentropy,32,3,2,8,100,20
7210,adam,tanh,binary_crossentropy,32,3,2,8,100,50
7211,adam,tanh,binary_crossentropy,32,3,2,8,100,100
7212,adam,tanh,binary_crossentropy,32,3,2,8,200,20
7213,adam,tanh,binary_crossentropy,32,3,2,8,200,50
7214,adam,tanh,binary_crossentropy,32,3,2,8,200,100
7215,adam,tanh,binary_crossentropy,32,3,2,8,500,20
7216,adam,tanh,binary_crossentropy,32,3,2,8,500,50
7217,adam,tanh,binary_crossentropy,32,3,2,8,500,100
7218,adam,tanh,binary_crossentropy,32,3,2,16,15,20
7219,adam,tanh,binary_crossentropy,32,3,2,16,15,50
7220,adam,tanh,binary_crossentropy,32,3,2,16,15,100
7221,adam,tanh,binary_crossentropy,32,3,2,16,30,20
7222,adam,tanh,binary_crossentropy,32,3,2,16,30,50
7223,adam,tanh,binary_crossentropy,32,3,2,16,30,100
7224,adam,tanh,binary_crossentropy,32,3,2,16,50,20
7225,adam,tanh,binary_crossentropy,32,3,2,16,50,50
7226,adam,tanh,binary_crossentropy,32,3,2,16,50,100
7227,adam,tanh,binary_crossentropy,32,3,2,16,100,20
7228,adam,tanh,binary_crossentropy,32,3,2,16,100,50
7229,adam,tanh,binary_crossentropy,32,3,2,16,100,100
7230,adam,tanh,binary_crossentropy,32,3,2,16,200,20
7231,adam,tanh,binary_crossentropy,32,3,2,16,200,50
7232,adam,tanh,binary_crossentropy,32,3,2,16,200,100
7233,adam,tanh,binary_crossentropy,32,3,2,16,500,20
7234,adam,tanh,binary_crossentropy,32,3,2,16,500,50
7235,adam,tanh,binary_crossentropy,32,3,2,16,500,100
7236,adam,tanh,binary_crossentropy,32,3,2,32,15,20
7237,adam,tanh,binary_crossentropy,32,3,2,32,15,50
7238,adam,tanh,binary_crossentropy,32,3,2,32,15,100
7239,adam,tanh,binary_crossentropy,32,3,2,32,30,20
7240,adam,tanh,binary_crossentropy,32,3,2,32,30,50
7241,adam,tanh,binary_crossentropy,32,3,2,32,30,100
7242,adam,tanh,binary_crossentropy,32,3,2,32,50,20
7243,adam,tanh,binary_crossentropy,32,3,2,32,50,50
7244,adam,tanh,binary_crossentropy,32,3,2,32,50,100
7245,adam,tanh,binary_crossentropy,32,3,2,32,100,20
7246,adam,tanh,binary_crossentropy,32,3,2,32,100,50
7247,adam,tanh,binary_crossentropy,32,3,2,32,100,100
7248,adam,tanh,binary_crossentropy,32,3,2,32,200,20
7249,adam,tanh,binary_crossentropy,32,3,2,32,200,50
7250,adam,tanh,binary_crossentropy,32,3,2,32,200,100
7251,adam,tanh,binary_crossentropy,32,3,2,32,500,20
7252,adam,tanh,binary_crossentropy,32,3,2,32,500,50
7253,adam,tanh,binary_crossentropy,32,3,2,32,500,100
7254,adam,tanh,binary_crossentropy,32,3,2,64,15,20
7255,adam,tanh,binary_crossentropy,32,3,2,64,15,50
7256,adam,tanh,binary_crossentropy,32,3,2,64,15,100
7257,adam,tanh,binary_crossentropy,32,3,2,64,30,20
7258,adam,tanh,binary_crossentropy,32,3,2,64,30,50
7259,adam,tanh,binary_crossentropy,32,3,2,64,30,100
7260,adam,tanh,binary_crossentropy,32,3,2,64,50,20
7261,adam,tanh,binary_crossentropy,32,3,2,64,50,50
7262,adam,tanh,binary_crossentropy,32,3,2,64,50,100
7263,adam,tanh,binary_crossentropy,32,3,2,64,100,20
7264,adam,tanh,binary_crossentropy,32,3,2,64,100,50
7265,adam,tanh,binary_crossentropy,32,3,2,64,100,100
7266,adam,tanh,binary_crossentropy,32,3,2,64,200,20
7267,adam,tanh,binary_crossentropy,32,3,2,64,200,50
7268,adam,tanh,binary_crossentropy,32,3,2,64,200,100
7269,adam,tanh,binary_crossentropy,32,3,2,64,500,20
7270,adam,tanh,binary_crossentropy,32,3,2,64,500,50
7271,adam,tanh,binary_crossentropy,32,3,2,64,500,100
7272,adam,tanh,binary_crossentropy,32,3,2,256,15,20
7273,adam,tanh,binary_crossentropy,32,3,2,256,15,50
7274,adam,tanh,binary_crossentropy,32,3,2,256,15,100
7275,adam,tanh,binary_crossentropy,32,3,2,256,30,20
7276,adam,tanh,binary_crossentropy,32,3,2,256,30,50
7277,adam,tanh,binary_crossentropy,32,3,2,256,30,100
7278,adam,tanh,binary_crossentropy,32,3,2,256,50,20
7279,adam,tanh,binary_crossentropy,32,3,2,256,50,50
7280,adam,tanh,binary_crossentropy,32,3,2,256,50,100
7281,adam,tanh,binary_crossentropy,32,3,2,256,100,20
7282,adam,tanh,binary_crossentropy,32,3,2,256,100,50
7283,adam,tanh,binary_crossentropy,32,3,2,256,100,100
7284,adam,tanh,binary_crossentropy,32,3,2,256,200,20
7285,adam,tanh,binary_crossentropy,32,3,2,256,200,50
7286,adam,tanh,binary_crossentropy,32,3,2,256,200,100
7287,adam,tanh,binary_crossentropy,32,3,2,256,500,20
7288,adam,tanh,binary_crossentropy,32,3,2,256,500,50
7289,adam,tanh,binary_crossentropy,32,3,2,256,500,100
7290,adam,tanh,binary_crossentropy,32,3,3,8,15,20
7291,adam,tanh,binary_crossentropy,32,3,3,8,15,50
7292,adam,tanh,binary_crossentropy,32,3,3,8,15,100
7293,adam,tanh,binary_crossentropy,32,3,3,8,30,20
7294,adam,tanh,binary_crossentropy,32,3,3,8,30,50
7295,adam,tanh,binary_crossentropy,32,3,3,8,30,100
7296,adam,tanh,binary_crossentropy,32,3,3,8,50,20
7297,adam,tanh,binary_crossentropy,32,3,3,8,50,50
7298,adam,tanh,binary_crossentropy,32,3,3,8,50,100
7299,adam,tanh,binary_crossentropy,32,3,3,8,100,20
7300,adam,tanh,binary_crossentropy,32,3,3,8,100,50
7301,adam,tanh,binary_crossentropy,32,3,3,8,100,100
7302,adam,tanh,binary_crossentropy,32,3,3,8,200,20
7303,adam,tanh,binary_crossentropy,32,3,3,8,200,50
7304,adam,tanh,binary_crossentropy,32,3,3,8,200,100
7305,adam,tanh,binary_crossentropy,32,3,3,8,500,20
7306,adam,tanh,binary_crossentropy,32,3,3,8,500,50
7307,adam,tanh,binary_crossentropy,32,3,3,8,500,100
7308,adam,tanh,binary_crossentropy,32,3,3,16,15,20
7309,adam,tanh,binary_crossentropy,32,3,3,16,15,50
7310,adam,tanh,binary_crossentropy,32,3,3,16,15,100
7311,adam,tanh,binary_crossentropy,32,3,3,16,30,20
7312,adam,tanh,binary_crossentropy,32,3,3,16,30,50
7313,adam,tanh,binary_crossentropy,32,3,3,16,30,100
7314,adam,tanh,binary_crossentropy,32,3,3,16,50,20
7315,adam,tanh,binary_crossentropy,32,3,3,16,50,50
7316,adam,tanh,binary_crossentropy,32,3,3,16,50,100
7317,adam,tanh,binary_crossentropy,32,3,3,16,100,20
7318,adam,tanh,binary_crossentropy,32,3,3,16,100,50
7319,adam,tanh,binary_crossentropy,32,3,3,16,100,100
7320,adam,tanh,binary_crossentropy,32,3,3,16,200,20
7321,adam,tanh,binary_crossentropy,32,3,3,16,200,50
7322,adam,tanh,binary_crossentropy,32,3,3,16,200,100
7323,adam,tanh,binary_crossentropy,32,3,3,16,500,20
7324,adam,tanh,binary_crossentropy,32,3,3,16,500,50
7325,adam,tanh,binary_crossentropy,32,3,3,16,500,100
7326,adam,tanh,binary_crossentropy,32,3,3,32,15,20
7327,adam,tanh,binary_crossentropy,32,3,3,32,15,50
7328,adam,tanh,binary_crossentropy,32,3,3,32,15,100
7329,adam,tanh,binary_crossentropy,32,3,3,32,30,20
7330,adam,tanh,binary_crossentropy,32,3,3,32,30,50
7331,adam,tanh,binary_crossentropy,32,3,3,32,30,100
7332,adam,tanh,binary_crossentropy,32,3,3,32,50,20
7333,adam,tanh,binary_crossentropy,32,3,3,32,50,50
7334,adam,tanh,binary_crossentropy,32,3,3,32,50,100
7335,adam,tanh,binary_crossentropy,32,3,3,32,100,20
7336,adam,tanh,binary_crossentropy,32,3,3,32,100,50
7337,adam,tanh,binary_crossentropy,32,3,3,32,100,100
7338,adam,tanh,binary_crossentropy,32,3,3,32,200,20
7339,adam,tanh,binary_crossentropy,32,3,3,32,200,50
7340,adam,tanh,binary_crossentropy,32,3,3,32,200,100
7341,adam,tanh,binary_crossentropy,32,3,3,32,500,20
7342,adam,tanh,binary_crossentropy,32,3,3,32,500,50
7343,adam,tanh,binary_crossentropy,32,3,3,32,500,100
7344,adam,tanh,binary_crossentropy,32,3,3,64,15,20
7345,adam,tanh,binary_crossentropy,32,3,3,64,15,50
7346,adam,tanh,binary_crossentropy,32,3,3,64,15,100
7347,adam,tanh,binary_crossentropy,32,3,3,64,30,20
7348,adam,tanh,binary_crossentropy,32,3,3,64,30,50
7349,adam,tanh,binary_crossentropy,32,3,3,64,30,100
7350,adam,tanh,binary_crossentropy,32,3,3,64,50,20
7351,adam,tanh,binary_crossentropy,32,3,3,64,50,50
7352,adam,tanh,binary_crossentropy,32,3,3,64,50,100
7353,adam,tanh,binary_crossentropy,32,3,3,64,100,20
7354,adam,tanh,binary_crossentropy,32,3,3,64,100,50
7355,adam,tanh,binary_crossentropy,32,3,3,64,100,100
7356,adam,tanh,binary_crossentropy,32,3,3,64,200,20
7357,adam,tanh,binary_crossentropy,32,3,3,64,200,50
7358,adam,tanh,binary_crossentropy,32,3,3,64,200,100
7359,adam,tanh,binary_crossentropy,32,3,3,64,500,20
7360,adam,tanh,binary_crossentropy,32,3,3,64,500,50
7361,adam,tanh,binary_crossentropy,32,3,3,64,500,100
7362,adam,tanh,binary_crossentropy,32,3,3,256,15,20
7363,adam,tanh,binary_crossentropy,32,3,3,256,15,50
7364,adam,tanh,binary_crossentropy,32,3,3,256,15,100
7365,adam,tanh,binary_crossentropy,32,3,3,256,30,20
7366,adam,tanh,binary_crossentropy,32,3,3,256,30,50
7367,adam,tanh,binary_crossentropy,32,3,3,256,30,100
7368,adam,tanh,binary_crossentropy,32,3,3,256,50,20
7369,adam,tanh,binary_crossentropy,32,3,3,256,50,50
7370,adam,tanh,binary_crossentropy,32,3,3,256,50,100
7371,adam,tanh,binary_crossentropy,32,3,3,256,100,20
7372,adam,tanh,binary_crossentropy,32,3,3,256,100,50
7373,adam,tanh,binary_crossentropy,32,3,3,256,100,100
7374,adam,tanh,binary_crossentropy,32,3,3,256,200,20
7375,adam,tanh,binary_crossentropy,32,3,3,256,200,50
7376,adam,tanh,binary_crossentropy,32,3,3,256,200,100
7377,adam,tanh,binary_crossentropy,32,3,3,256,500,20
7378,adam,tanh,binary_crossentropy,32,3,3,256,500,50
7379,adam,tanh,binary_crossentropy,32,3,3,256,500,100
7380,adam,tanh,binary_crossentropy,32,5,2,8,15,20
7381,adam,tanh,binary_crossentropy,32,5,2,8,15,50
7382,adam,tanh,binary_crossentropy,32,5,2,8,15,100
7383,adam,tanh,binary_crossentropy,32,5,2,8,30,20
7384,adam,tanh,binary_crossentropy,32,5,2,8,30,50
7385,adam,tanh,binary_crossentropy,32,5,2,8,30,100
7386,adam,tanh,binary_crossentropy,32,5,2,8,50,20
7387,adam,tanh,binary_crossentropy,32,5,2,8,50,50
7388,adam,tanh,binary_crossentropy,32,5,2,8,50,100
7389,adam,tanh,binary_crossentropy,32,5,2,8,100,20
7390,adam,tanh,binary_crossentropy,32,5,2,8,100,50
7391,adam,tanh,binary_crossentropy,32,5,2,8,100,100
7392,adam,tanh,binary_crossentropy,32,5,2,8,200,20
7393,adam,tanh,binary_crossentropy,32,5,2,8,200,50
7394,adam,tanh,binary_crossentropy,32,5,2,8,200,100
